user_id,total_behaviors,pv_count,fav_count,cart_count,buy_count,last_event_date,first_event_date,active_days,recency_days,frequency,R_score,F_score,A_score,user_segment
256577,40,36.0,1.0,2.0,1.0,2017-12-03,2017-11-25,7,0,1.0,2,3,3,一般发展用户
256597,20,14.0,0.0,5.0,1.0,2017-12-03,2017-11-26,6,0,1.0,2,3,2,一般发展用户
256605,42,37.0,0.0,1.0,4.0,2017-12-03,2017-11-27,6,0,4.0,2,5,2,重要召回用户
256611,107,98.0,5.0,2.0,2.0,2017-12-03,2017-11-25,7,0,2.0,2,4,3,重要召回用户
256617,155,114.0,5.0,35.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
256623,38,36.0,0.0,2.0,0.0,2017-12-03,2017-11-25,8,0,0.0,2,2,4,重要召回用户
256624,24,23.0,0.0,1.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
256628,151,134.0,10.0,4.0,3.0,2017-12-03,2017-11-25,8,0,3.0,2,4,4,重要召回用户
256629,28,25.0,0.0,2.0,1.0,2017-12-03,2017-11-25,7,0,1.0,2,3,3,一般发展用户
256634,16,15.0,0.0,0.0,1.0,2017-12-03,2017-11-27,4,0,1.0,2,3,1,一般发展用户
256641,95,82.0,0.0,12.0,1.0,2017-12-03,2017-11-25,8,0,1.0,2,3,4,重要召回用户
256643,73,66.0,0.0,3.0,4.0,2017-12-03,2017-11-25,8,0,4.0,2,5,4,重要召回用户
256650,15,14.0,0.0,1.0,0.0,2017-12-03,2017-11-25,4,0,0.0,2,2,1,沉默用户
256664,24,23.0,0.0,1.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
256669,24,21.0,3.0,0.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
256673,135,106.0,5.0,20.0,4.0,2017-12-03,2017-11-25,9,0,4.0,2,5,5,重要召回用户
256674,74,74.0,0.0,0.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
256677,160,147.0,3.0,5.0,5.0,2017-12-03,2017-11-25,9,0,5.0,2,5,5,重要召回用户
256680,241,227.0,0.0,13.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
256689,16,11.0,1.0,4.0,0.0,2017-12-03,2017-11-25,4,0,0.0,2,2,1,沉默用户
256692,85,72.0,1.0,11.0,1.0,2017-12-03,2017-11-25,8,0,1.0,2,3,4,重要召回用户
256697,38,33.0,2.0,0.0,3.0,2017-12-02,2017-11-25,6,1,3.0,1,4,2,重要召回用户
256699,103,98.0,1.0,4.0,0.0,2017-12-03,2017-11-25,8,0,0.0,2,2,4,重要召回用户
256710,23,20.0,0.0,2.0,1.0,2017-12-03,2017-11-26,8,0,1.0,2,3,4,重要召回用户
256711,75,60.0,0.0,13.0,2.0,2017-12-03,2017-11-25,5,0,2.0,2,4,1,重要召回用户
256717,79,72.0,7.0,0.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
256726,112,91.0,0.0,18.0,3.0,2017-12-03,2017-11-25,7,0,3.0,2,4,3,重要召回用户
256734,37,33.0,0.0,4.0,0.0,2017-12-03,2017-11-25,8,0,0.0,2,2,4,重要召回用户
256739,26,25.0,0.0,1.0,0.0,2017-12-03,2017-11-28,6,0,0.0,2,2,2,沉默用户
256743,111,100.0,0.0,10.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
256749,169,162.0,1.0,3.0,3.0,2017-12-03,2017-11-25,8,0,3.0,2,4,4,重要召回用户
256759,153,134.0,13.0,1.0,5.0,2017-12-03,2017-11-26,8,0,5.0,2,5,4,重要召回用户
256760,51,44.0,0.0,5.0,2.0,2017-12-03,2017-11-25,6,0,2.0,2,4,2,重要召回用户
256761,22,17.0,2.0,1.0,2.0,2017-12-03,2017-11-28,4,0,2.0,2,4,1,重要召回用户
256763,66,57.0,0.0,3.0,6.0,2017-12-03,2017-11-25,7,0,6.0,2,5,3,重要召回用户
256765,125,112.0,0.0,11.0,2.0,2017-12-03,2017-11-25,9,0,2.0,2,4,5,重要召回用户
256767,15,14.0,1.0,0.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
256784,93,84.0,0.0,9.0,0.0,2017-12-03,2017-11-25,9,0,0.0,2,2,5,重要召回用户
256788,86,77.0,1.0,5.0,3.0,2017-12-03,2017-11-25,8,0,3.0,2,4,4,重要召回用户
256794,47,41.0,0.0,5.0,1.0,2017-12-03,2017-11-27,4,0,1.0,2,3,1,一般发展用户
256796,133,122.0,0.0,10.0,1.0,2017-12-03,2017-11-25,7,0,1.0,2,3,3,一般发展用户
256803,206,192.0,0.0,14.0,0.0,2017-12-03,2017-11-25,9,0,0.0,2,2,5,重要召回用户
256807,18,18.0,0.0,0.0,0.0,2017-12-03,2017-11-28,5,0,0.0,2,2,1,沉默用户
256811,92,83.0,1.0,3.0,5.0,2017-12-03,2017-11-25,9,0,5.0,2,5,5,重要召回用户
256817,7,7.0,0.0,0.0,0.0,2017-12-03,2017-11-27,5,0,0.0,2,2,1,沉默用户
256820,58,49.0,0.0,0.0,9.0,2017-12-03,2017-11-25,8,0,9.0,2,5,4,重要召回用户
256825,115,110.0,0.0,0.0,5.0,2017-12-03,2017-11-25,9,0,5.0,2,5,5,重要召回用户
256827,37,37.0,0.0,0.0,0.0,2017-12-03,2017-11-25,5,0,0.0,2,2,1,沉默用户
256829,24,22.0,0.0,1.0,1.0,2017-12-03,2017-11-25,7,0,1.0,2,3,3,一般发展用户
256839,18,17.0,0.0,0.0,1.0,2017-12-03,2017-11-26,6,0,1.0,2,3,2,一般发展用户
256847,230,214.0,0.0,15.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
256863,60,49.0,0.0,7.0,4.0,2017-12-03,2017-11-25,8,0,4.0,2,5,4,重要召回用户
256870,141,139.0,0.0,1.0,1.0,2017-12-03,2017-11-25,8,0,1.0,2,3,4,重要召回用户
256874,100,87.0,4.0,8.0,1.0,2017-12-03,2017-11-25,6,0,1.0,2,3,2,一般发展用户
256875,95,81.0,3.0,5.0,6.0,2017-12-03,2017-11-25,9,0,6.0,2,5,5,重要召回用户
256885,14,13.0,1.0,0.0,0.0,2017-12-03,2017-11-25,4,0,0.0,2,2,1,沉默用户
256888,52,44.0,7.0,0.0,1.0,2017-12-03,2017-11-25,7,0,1.0,2,3,3,一般发展用户
256890,102,71.0,0.0,31.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
256901,82,74.0,1.0,5.0,2.0,2017-12-03,2017-11-25,9,0,2.0,2,4,5,重要召回用户
256905,16,16.0,0.0,0.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
256911,84,67.0,1.0,7.0,9.0,2017-12-03,2017-11-27,7,0,9.0,2,5,3,重要召回用户
256912,72,62.0,0.0,8.0,2.0,2017-12-03,2017-11-25,6,0,2.0,2,4,2,重要召回用户
256917,72,67.0,0.0,2.0,3.0,2017-12-03,2017-11-25,9,0,3.0,2,4,5,重要召回用户
256922,80,65.0,11.0,2.0,2.0,2017-12-03,2017-11-25,8,0,2.0,2,4,4,重要召回用户
256925,86,43.0,35.0,7.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
256927,20,19.0,0.0,0.0,1.0,2017-12-03,2017-11-25,4,0,1.0,2,3,1,一般发展用户
256941,26,22.0,0.0,3.0,1.0,2017-12-03,2017-11-25,8,0,1.0,2,3,4,重要召回用户
256944,161,152.0,0.0,7.0,2.0,2017-12-03,2017-11-25,8,0,2.0,2,4,4,重要召回用户
256954,34,32.0,0.0,1.0,1.0,2017-12-03,2017-11-25,8,0,1.0,2,3,4,重要召回用户
256956,74,64.0,0.0,10.0,0.0,2017-12-03,2017-11-25,8,0,0.0,2,2,4,重要召回用户
256961,50,49.0,1.0,0.0,0.0,2017-12-03,2017-11-25,5,0,0.0,2,2,1,沉默用户
256962,12,7.0,0.0,2.0,3.0,2017-12-03,2017-11-26,5,0,3.0,2,4,1,重要召回用户
256966,10,9.0,0.0,1.0,0.0,2017-12-02,2017-11-28,3,1,0.0,1,2,1,沉默用户
256968,108,100.0,0.0,7.0,1.0,2017-12-03,2017-11-25,7,0,1.0,2,3,3,一般发展用户
256972,130,120.0,0.0,10.0,0.0,2017-12-03,2017-11-25,8,0,0.0,2,2,4,重要召回用户
256976,76,62.0,1.0,10.0,3.0,2017-12-03,2017-11-25,9,0,3.0,2,4,5,重要召回用户
256977,12,12.0,0.0,0.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
256985,17,14.0,0.0,2.0,1.0,2017-12-03,2017-11-27,6,0,1.0,2,3,2,一般发展用户
256987,142,134.0,0.0,2.0,6.0,2017-12-03,2017-11-25,7,0,6.0,2,5,3,重要召回用户
256991,15,15.0,0.0,0.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257000,150,147.0,0.0,3.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257002,83,75.0,0.0,4.0,4.0,2017-12-03,2017-11-25,9,0,4.0,2,5,5,重要召回用户
257003,156,147.0,5.0,1.0,3.0,2017-12-03,2017-11-25,9,0,3.0,2,4,5,重要召回用户
257006,42,38.0,0.0,3.0,1.0,2017-12-03,2017-11-25,8,0,1.0,2,3,4,重要召回用户
257010,24,23.0,0.0,0.0,1.0,2017-12-03,2017-11-25,6,0,1.0,2,3,2,一般发展用户
257017,143,133.0,7.0,2.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
257026,109,99.0,2.0,8.0,0.0,2017-12-03,2017-11-27,5,0,0.0,2,2,1,沉默用户
257033,339,315.0,3.0,19.0,2.0,2017-12-03,2017-11-25,9,0,2.0,2,4,5,重要召回用户
257038,48,47.0,0.0,1.0,0.0,2017-12-03,2017-11-25,5,0,0.0,2,2,1,沉默用户
257055,33,33.0,0.0,0.0,0.0,2017-12-03,2017-11-25,4,0,0.0,2,2,1,沉默用户
257068,14,12.0,0.0,2.0,0.0,2017-12-02,2017-11-30,3,1,0.0,1,2,1,沉默用户
257069,137,120.0,0.0,11.0,6.0,2017-12-03,2017-11-25,9,0,6.0,2,5,5,重要召回用户
257076,154,131.0,21.0,1.0,1.0,2017-12-03,2017-11-26,8,0,1.0,2,3,4,重要召回用户
257078,30,30.0,0.0,0.0,0.0,2017-12-03,2017-11-27,6,0,0.0,2,2,2,沉默用户
257080,41,37.0,1.0,0.0,3.0,2017-12-03,2017-11-25,8,0,3.0,2,4,4,重要召回用户
257089,41,39.0,0.0,1.0,1.0,2017-12-03,2017-11-25,6,0,1.0,2,3,2,一般发展用户
257092,97,88.0,0.0,7.0,2.0,2017-12-03,2017-11-25,8,0,2.0,2,4,4,重要召回用户
257096,29,20.0,0.0,9.0,0.0,2017-12-03,2017-11-25,9,0,0.0,2,2,5,重要召回用户
257100,118,111.0,3.0,0.0,4.0,2017-12-03,2017-11-25,9,0,4.0,2,5,5,重要召回用户
257102,39,27.0,7.0,5.0,0.0,2017-12-03,2017-11-26,6,0,0.0,2,2,2,沉默用户
257104,52,48.0,3.0,0.0,1.0,2017-12-03,2017-11-25,8,0,1.0,2,3,4,重要召回用户
257107,226,208.0,0.0,13.0,5.0,2017-12-03,2017-11-25,9,0,5.0,2,5,5,重要召回用户
257117,115,105.0,1.0,9.0,0.0,2017-12-03,2017-11-25,8,0,0.0,2,2,4,重要召回用户
257118,63,53.0,10.0,0.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257124,15,13.0,1.0,1.0,0.0,2017-12-03,2017-11-25,5,0,0.0,2,2,1,沉默用户
257128,21,21.0,0.0,0.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
257133,60,58.0,0.0,1.0,1.0,2017-12-03,2017-11-25,7,0,1.0,2,3,3,一般发展用户
257135,47,46.0,0.0,0.0,1.0,2017-12-03,2017-11-26,5,0,1.0,2,3,1,一般发展用户
257139,295,268.0,3.0,6.0,18.0,2017-12-03,2017-11-25,9,0,18.0,2,5,5,重要召回用户
257140,39,34.0,0.0,4.0,1.0,2017-12-03,2017-11-25,8,0,1.0,2,3,4,重要召回用户
257146,393,390.0,1.0,1.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
257156,16,11.0,0.0,3.0,2.0,2017-12-03,2017-11-26,4,0,2.0,2,4,1,重要召回用户
257162,41,35.0,0.0,4.0,2.0,2017-12-03,2017-11-26,5,0,2.0,2,4,1,重要召回用户
257164,38,35.0,1.0,1.0,1.0,2017-12-03,2017-11-26,5,0,1.0,2,3,1,一般发展用户
257173,72,51.0,20.0,0.0,1.0,2017-12-03,2017-11-25,7,0,1.0,2,3,3,一般发展用户
257178,60,52.0,6.0,1.0,1.0,2017-12-03,2017-11-25,8,0,1.0,2,3,4,重要召回用户
257182,48,44.0,2.0,0.0,2.0,2017-12-03,2017-11-25,5,0,2.0,2,4,1,重要召回用户
257185,64,58.0,3.0,2.0,1.0,2017-12-03,2017-11-25,8,0,1.0,2,3,4,重要召回用户
257190,123,118.0,1.0,3.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
257193,197,170.0,0.0,27.0,0.0,2017-12-03,2017-11-25,9,0,0.0,2,2,5,重要召回用户
257202,103,87.0,0.0,15.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
257209,96,83.0,13.0,0.0,0.0,2017-12-03,2017-11-25,9,0,0.0,2,2,5,重要召回用户
257215,175,169.0,0.0,3.0,3.0,2017-12-03,2017-11-25,9,0,3.0,2,4,5,重要召回用户
257216,54,47.0,0.0,7.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257220,97,74.0,7.0,5.0,11.0,2017-12-03,2017-11-25,8,0,11.0,2,5,4,重要召回用户
257222,18,16.0,0.0,2.0,0.0,2017-12-03,2017-11-25,5,0,0.0,2,2,1,沉默用户
257225,29,23.0,0.0,3.0,3.0,2017-12-03,2017-11-25,6,0,3.0,2,4,2,重要召回用户
257229,58,53.0,0.0,5.0,0.0,2017-12-03,2017-11-25,8,0,0.0,2,2,4,重要召回用户
257230,61,60.0,0.0,0.0,1.0,2017-12-03,2017-11-25,7,0,1.0,2,3,3,一般发展用户
257232,13,11.0,0.0,2.0,0.0,2017-12-03,2017-11-29,5,0,0.0,2,2,1,沉默用户
257233,16,11.0,0.0,4.0,1.0,2017-12-03,2017-11-25,5,0,1.0,2,3,1,一般发展用户
257242,18,18.0,0.0,0.0,0.0,2017-12-03,2017-11-26,5,0,0.0,2,2,1,沉默用户
257247,34,32.0,0.0,0.0,2.0,2017-12-03,2017-11-26,4,0,2.0,2,4,1,重要召回用户
257253,20,12.0,0.0,5.0,3.0,2017-12-03,2017-11-25,4,0,3.0,2,4,1,重要召回用户
257254,66,58.0,0.0,7.0,1.0,2017-12-03,2017-11-26,8,0,1.0,2,3,4,重要召回用户
257258,26,24.0,1.0,0.0,1.0,2017-12-03,2017-11-25,7,0,1.0,2,3,3,一般发展用户
257260,46,42.0,0.0,4.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
257265,33,26.0,7.0,0.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257269,103,97.0,0.0,6.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257289,67,63.0,0.0,1.0,3.0,2017-12-03,2017-11-25,9,0,3.0,2,4,5,重要召回用户
257291,38,29.0,0.0,6.0,3.0,2017-12-03,2017-11-25,8,0,3.0,2,4,4,重要召回用户
257296,354,326.0,8.0,18.0,2.0,2017-12-03,2017-11-25,9,0,2.0,2,4,5,重要召回用户
257299,97,76.0,1.0,15.0,5.0,2017-12-03,2017-11-25,9,0,5.0,2,5,5,重要召回用户
257305,186,182.0,0.0,4.0,0.0,2017-12-03,2017-11-25,8,0,0.0,2,2,4,重要召回用户
257313,18,18.0,0.0,0.0,0.0,2017-12-03,2017-11-25,4,0,0.0,2,2,1,沉默用户
257316,96,88.0,0.0,8.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
257321,45,38.0,0.0,6.0,1.0,2017-12-03,2017-11-26,6,0,1.0,2,3,2,一般发展用户
257322,127,120.0,0.0,7.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257325,61,34.0,10.0,1.0,16.0,2017-12-03,2017-11-25,9,0,16.0,2,5,5,重要召回用户
257350,115,108.0,0.0,6.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
257355,177,169.0,0.0,8.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257362,98,80.0,0.0,14.0,4.0,2017-12-03,2017-11-26,8,0,4.0,2,5,4,重要召回用户
257363,98,96.0,1.0,1.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257364,44,43.0,0.0,1.0,0.0,2017-12-03,2017-11-27,6,0,0.0,2,2,2,沉默用户
257365,24,22.0,2.0,0.0,0.0,2017-12-03,2017-11-27,4,0,0.0,2,2,1,沉默用户
257366,19,17.0,1.0,1.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257373,45,41.0,0.0,3.0,1.0,2017-12-03,2017-11-25,8,0,1.0,2,3,4,重要召回用户
257381,35,28.0,0.0,7.0,0.0,2017-12-03,2017-11-27,6,0,0.0,2,2,2,沉默用户
257388,72,55.0,0.0,13.0,4.0,2017-12-03,2017-11-26,6,0,4.0,2,5,2,重要召回用户
257395,218,197.0,12.0,9.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257399,51,35.0,0.0,15.0,1.0,2017-12-03,2017-11-25,7,0,1.0,2,3,3,一般发展用户
257403,242,221.0,0.0,14.0,7.0,2017-12-03,2017-11-25,9,0,7.0,2,5,5,重要召回用户
257404,54,51.0,0.0,0.0,3.0,2017-12-03,2017-11-25,7,0,3.0,2,4,3,重要召回用户
257405,112,104.0,0.0,7.0,1.0,2017-12-03,2017-11-29,4,0,1.0,2,3,1,一般发展用户
257407,86,81.0,5.0,0.0,0.0,2017-12-03,2017-11-25,5,0,0.0,2,2,1,沉默用户
257408,66,63.0,0.0,1.0,2.0,2017-12-03,2017-11-25,7,0,2.0,2,4,3,重要召回用户
257413,205,189.0,4.0,7.0,5.0,2017-12-03,2017-11-26,8,0,5.0,2,5,4,重要召回用户
257423,55,55.0,0.0,0.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257424,14,13.0,0.0,0.0,1.0,2017-12-03,2017-11-26,7,0,1.0,2,3,3,一般发展用户
257425,37,34.0,0.0,3.0,0.0,2017-12-03,2017-11-25,8,0,0.0,2,2,4,重要召回用户
257434,136,132.0,1.0,2.0,1.0,2017-12-03,2017-11-25,8,0,1.0,2,3,4,重要召回用户
257436,76,73.0,0.0,2.0,1.0,2017-12-03,2017-11-26,7,0,1.0,2,3,3,一般发展用户
257442,169,154.0,3.0,10.0,2.0,2017-12-03,2017-11-25,7,0,2.0,2,4,3,重要召回用户
257445,68,60.0,0.0,8.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
257449,64,49.0,9.0,2.0,4.0,2017-12-03,2017-11-25,8,0,4.0,2,5,4,重要召回用户
257450,12,12.0,0.0,0.0,0.0,2017-12-03,2017-11-29,3,0,0.0,2,2,1,沉默用户
257451,15,15.0,0.0,0.0,0.0,2017-12-03,2017-11-29,4,0,0.0,2,2,1,沉默用户
257456,73,69.0,0.0,3.0,1.0,2017-12-03,2017-11-26,8,0,1.0,2,3,4,重要召回用户
257478,199,165.0,0.0,30.0,4.0,2017-12-03,2017-11-25,9,0,4.0,2,5,5,重要召回用户
257491,21,10.0,0.0,10.0,1.0,2017-12-03,2017-11-25,4,0,1.0,2,3,1,一般发展用户
257501,37,29.0,0.0,8.0,0.0,2017-12-03,2017-11-27,6,0,0.0,2,2,2,沉默用户
257504,23,21.0,0.0,1.0,1.0,2017-12-03,2017-11-26,6,0,1.0,2,3,2,一般发展用户
257505,80,76.0,0.0,4.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257517,60,50.0,0.0,10.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
257521,105,96.0,5.0,2.0,2.0,2017-12-03,2017-11-25,9,0,2.0,2,4,5,重要召回用户
257522,70,56.0,2.0,7.0,5.0,2017-12-03,2017-11-25,6,0,5.0,2,5,2,重要召回用户
257526,113,85.0,0.0,23.0,5.0,2017-12-03,2017-11-25,8,0,5.0,2,5,4,重要召回用户
257530,60,51.0,5.0,1.0,3.0,2017-12-03,2017-11-25,9,0,3.0,2,4,5,重要召回用户
257531,9,8.0,0.0,0.0,1.0,2017-12-03,2017-11-27,5,0,1.0,2,3,1,一般发展用户
257535,32,29.0,0.0,1.0,2.0,2017-12-03,2017-11-26,5,0,2.0,2,4,1,重要召回用户
257537,88,84.0,0.0,0.0,4.0,2017-12-03,2017-11-25,8,0,4.0,2,5,4,重要召回用户
257543,59,58.0,0.0,1.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257544,104,98.0,0.0,5.0,1.0,2017-12-03,2017-11-25,6,0,1.0,2,3,2,一般发展用户
257546,108,101.0,2.0,2.0,3.0,2017-12-03,2017-11-25,9,0,3.0,2,4,5,重要召回用户
257548,21,20.0,0.0,0.0,1.0,2017-12-03,2017-11-29,4,0,1.0,2,3,1,一般发展用户
257550,61,52.0,0.0,8.0,1.0,2017-12-03,2017-11-25,5,0,1.0,2,3,1,一般发展用户
257552,8,7.0,0.0,1.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
257559,119,95.0,13.0,11.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
257561,215,199.0,1.0,13.0,2.0,2017-12-03,2017-11-25,7,0,2.0,2,4,3,重要召回用户
257562,333,287.0,9.0,23.0,14.0,2017-12-03,2017-11-25,9,0,14.0,2,5,5,重要召回用户
257565,7,7.0,0.0,0.0,0.0,2017-12-02,2017-11-28,3,1,0.0,1,2,1,沉默用户
257566,170,154.0,3.0,10.0,3.0,2017-12-03,2017-11-25,9,0,3.0,2,4,5,重要召回用户
257568,69,63.0,0.0,0.0,6.0,2017-12-03,2017-11-26,6,0,6.0,2,5,2,重要召回用户
257582,130,109.0,0.0,11.0,10.0,2017-12-03,2017-11-25,9,0,10.0,2,5,5,重要召回用户
257585,151,142.0,0.0,8.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
257588,95,45.0,0.0,46.0,4.0,2017-12-03,2017-11-27,6,0,4.0,2,5,2,重要召回用户
257592,42,39.0,0.0,3.0,0.0,2017-12-03,2017-11-30,4,0,0.0,2,2,1,沉默用户
257595,88,72.0,0.0,13.0,3.0,2017-12-03,2017-11-28,5,0,3.0,2,4,1,重要召回用户
257598,129,119.0,2.0,7.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
257603,51,49.0,0.0,0.0,2.0,2017-12-03,2017-11-25,8,0,2.0,2,4,4,重要召回用户
257605,66,57.0,3.0,2.0,4.0,2017-12-03,2017-11-26,7,0,4.0,2,5,3,重要召回用户
257607,58,50.0,0.0,7.0,1.0,2017-12-03,2017-11-27,6,0,1.0,2,3,2,一般发展用户
257619,141,129.0,0.0,12.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
257620,40,39.0,1.0,0.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
257621,94,85.0,4.0,3.0,2.0,2017-12-03,2017-11-25,8,0,2.0,2,4,4,重要召回用户
257622,33,25.0,0.0,6.0,2.0,2017-12-03,2017-11-25,7,0,2.0,2,4,3,重要召回用户
257625,328,292.0,4.0,32.0,0.0,2017-12-03,2017-11-25,9,0,0.0,2,2,5,重要召回用户
257628,149,139.0,5.0,0.0,5.0,2017-12-03,2017-11-25,8,0,5.0,2,5,4,重要召回用户
257640,43,38.0,0.0,5.0,0.0,2017-12-03,2017-11-25,7,0,0.0,2,2,3,一般发展用户
257644,50,42.0,0.0,5.0,3.0,2017-12-02,2017-11-25,7,1,3.0,1,4,3,重要召回用户
257649,92,80.0,1.0,11.0,0.0,2017-12-03,2017-11-25,8,0,0.0,2,2,4,重要召回用户
257661,48,43.0,0.0,5.0,0.0,2017-12-03,2017-11-27,7,0,0.0,2,2,3,一般发展用户
257664,140,135.0,1.0,3.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
257667,123,113.0,9.0,1.0,0.0,2017-12-03,2017-11-25,6,0,0.0,2,2,2,沉默用户
257674,48,38.0,3.0,3.0,4.0,2017-12-02,2017-11-25,8,1,4.0,1,5,4,重要召回用户
257676,226,196.0,21.0,3.0,6.0,2017-12-03,2017-11-25,9,0,6.0,2,5,5,重要召回用户
257678,36,29.0,7.0,0.0,0.0,2017-12-03,2017-11-25,9,0,0.0,2,2,5,重要召回用户
257692,64,61.0,0.0,3.0,0.0,2017-12-03,2017-11-26,7,0,0.0,2,2,3,一般发展用户
257695,82,52.0,28.0,0.0,2.0,2017-12-03,2017-11-26,7,0,2.0,2,4,3,重要召回用户
257702,59,54.0,0.0,4.0,1.0,2017-12-03,2017-11-25,5,0,1.0,2,3,1,一般发展用户
257703,156,143.0,1.0,8.0,4.0,2017-12-03,2017-11-25,9,0,4.0,2,5,5,重要召回用户
257704,236,228.0,6.0,0.0,2.0,2017-12-03,2017-11-25,9,0,2.0,2,4,5,重要召回用户
257706,52,36.0,0.0,16.0,0.0,2017-12-03,2017-11-25,8,0,0.0,2,2,4,重要召回用户
257710,106,89.0,0.0,10.0,7.0,2017-12-03,2017-11-25,7,0,7.0,2,5,3,重要召回用户
257721,67,57.0,0.0,4.0,6.0,2017-12-03,2017-11-25,8,0,6.0,2,5,4,重要召回用户
257722,69,69.0,0.0,0.0,0.0,2017-12-03,2017-11-25,4,0,0.0,2,2,1,沉默用户
257724,107,92.0,0.0,14.0,1.0,2017-12-03,2017-11-25,7,0,1.0,2,3,3,一般发展用户
257725,26,15.0,11.0,0.0,0.0,2017-12-03,2017-11-29,5,0,0.0,2,2,1,沉默用户
257728,192,180.0,9.0,2.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
257729,44,31.0,0.0,7.0,6.0,2017-12-03,2017-11-26,6,0,6.0,2,5,2,重要召回用户
257737,175,174.0,0.0,0.0,1.0,2017-12-03,2017-11-25,9,0,1.0,2,3,5,重要召回用户
257741,459,415.0,34.0,6.0,4.0,2017-12-03,2017-11-25,9,0,4.0,2,5,5,重要召回用户
257745,27,21.0,0.0,6.0,0.0,2017-12-03,2017-11-26,5,0,0.0,2,2,1,沉默用户
257747,133,129.0,0.0,2.0,2.0,2017-12-03,2017-11-26,8,0,2.0,2,4,4,重要召回用户
257748,292,287.0,0.0,5.0,0.0,2017-12-03,2017-11-27,6,0,0.0,2,2,2,沉默用户
257751,144,115.0,23.0,3.0,3.0,2017-12-03,2017-11-25,6,0,3.0,2,4,2,重要召回用户
257758,175,140.0,32.0,0.0,3.0,2017-12-03,2017-11-25,9,0,3.0,2,4,5,重要召回用户
257759,9,6.0,0.0,0.0,3.0,2017-12-02,2017-11-30,3,1,3.0,1,4,1,重要召回用户
257761,178,154.0,0.0,22.0,2.0,2017-12-03,2017-11-25,9,0,2.0,2,4,5,重要召回用户
